claim_id,quantity,value,uncertainty,n,unit,source_path,source_locator,status
mask-diagnostics-and-context.0166,ctx_informative/per_slice[1]/thresholds::threshold_mean_0p15,0.15,,,scalar,C:\Users\Gary\Desktop\jepa\results\masking\diagnostics\ctx_informative.json,$.per_slice[1].thresholds.threshold_mean_0p15,SOLID
mask-diagnostics-and-context.0167,ctx_informative/per_slice[1]/thresholds::threshold_var_median,0.003300154348835349,,,scalar,C:\Users\Gary\Desktop\jepa\results\masking\diagnostics\ctx_informative.json,$.per_slice[1].thresholds.threshold_var_median,SOLID
mask-diagnostics-and-context.0168,ctx_informative/per_slice[1]/thresholds::threshold_mean_image_median,0.1699218973517418,,,scalar,C:\Users\Gary\Desktop\jepa\results\masking\diagnostics\ctx_informative.json,$.per_slice[1].thresholds.threshold_mean_image_median,SOLID
mask-diagnostics-and-context.0169,ctx_informative/per_slice[1]/thresholds::ctx_mean_min,0.13655024766921997,,,scalar,C:\Users\Gary\Desktop\jepa\results\masking\diagnostics\ctx_informative.json,$.per_slice[1].thresholds.ctx_mean_min,SOLID
mask-diagnostics-and-context.0170,ctx_informative/per_slice[1]/thresholds::ctx_mean_max,0.40528491139411926,,,scalar,C:\Users\Gary\Desktop\jepa\results\masking\diagnostics\ctx_informative.json,$.per_slice[1].thresholds.ctx_mean_max,SOLID
mask-diagnostics-and-context.0171,ctx_informative/per_slice[1]/thresholds::ctx_var_min,0.001276911934837699,,,scalar,C:\Users\Gary\Desktop\jepa\results\masking\diagnostics\ctx_informative.json,$.per_slice[1].thresholds.ctx_var_min,SOLID
mask-diagnostics-and-context.0172,ctx_informative/per_slice[1]/thresholds::ctx_var_max,0.04309187829494476,,,scalar,C:\Users\Gary\Desktop\jepa\results\masking\diagnostics\ctx_informative.json,$.per_slice[1].thresholds.ctx_var_max,SOLID
mask-diagnostics-and-context.0173,ctx_informative/per_slice[2]/rect::total_tokens,110,,,count,C:\Users\Gary\Desktop\jepa\results\masking\diagnostics\ctx_informative.json,$.per_slice[2].rect.total_tokens,SOLID
mask-diagnostics-and-context.0174,ctx_informative/per_slice[2]/rect/informative::def_a,97,,,scalar,C:\Users\Gary\Desktop\jepa\results\masking\diagnostics\ctx_informative.json,$.per_slice[2].rect.informative.def_a,SOLID
mask-diagnostics-and-context.0175,ctx_informative/per_slice[2]/rect/informative::def_b,57,,,scalar,C:\Users\Gary\Desktop\jepa\results\masking\diagnostics\ctx_informative.json,$.per_slice[2].rect.informative.def_b,SOLID
mask-diagnostics-and-context.0176,ctx_informative/per_slice[2]/rect/informative::def_c,59,,,scalar,C:\Users\Gary\Desktop\jepa\results\masking\diagnostics\ctx_informative.json,$.per_slice[2].rect.informative.def_c,SOLID
mask-diagnostics-and-context.0177,ctx_informative/per_slice[2]/rect::variance_retained,0.42402389627236997,,,scalar,C:\Users\Gary\Desktop\jepa\results\masking\diagnostics\ctx_informative.json,$.per_slice[2].rect.variance_retained,SOLID
mask-diagnostics-and-context.0178,ctx_informative/per_slice[2]/rect::mean_retained,0.430110368828457,,,scalar,C:\Users\Gary\Desktop\jepa\results\masking\diagnostics\ctx_informative.json,$.per_slice[2].rect.mean_retained,SOLID
mask-diagnostics-and-context.0179,ctx_informative/per_slice[2]/anatomy::total_tokens,169,,,count,C:\Users\Gary\Desktop\jepa\results\masking\diagnostics\ctx_informative.json,$.per_slice[2].anatomy.total_tokens,SOLID
mask-diagnostics-and-context.0180,ctx_informative/per_slice[2]/anatomy/informative::def_a,139,,,scalar,C:\Users\Gary\Desktop\jepa\results\masking\diagnostics\ctx_informative.json,$.per_slice[2].anatomy.informative.def_a,SOLID
mask-diagnostics-and-context.0181,ctx_informative/per_slice[2]/anatomy/informative::def_b,78,,,scalar,C:\Users\Gary\Desktop\jepa\results\masking\diagnostics\ctx_informative.json,$.per_slice[2].anatomy.informative.def_b,SOLID
mask-diagnostics-and-context.0182,ctx_informative/per_slice[2]/anatomy/informative::def_c,83,,,scalar,C:\Users\Gary\Desktop\jepa\results\masking\diagnostics\ctx_informative.json,$.per_slice[2].anatomy.informative.def_c,SOLID
mask-diagnostics-and-context.0183,ctx_informative/per_slice[2]/anatomy::variance_retained,0.6452083891267179,,,scalar,C:\Users\Gary\Desktop\jepa\results\masking\diagnostics\ctx_informative.json,$.per_slice[2].anatomy.variance_retained,SOLID
mask-diagnostics-and-context.0184,ctx_informative/per_slice[2]/anatomy::mean_retained,0.6609690557799063,,,scalar,C:\Users\Gary\Desktop\jepa\results\masking\diagnostics\ctx_informative.json,$.per_slice[2].anatomy.mean_retained,SOLID
mask-diagnostics-and-context.0185,ctx_informative/per_slice[2]/thresholds::threshold_mean_0p15,0.15,,,scalar,C:\Users\Gary\Desktop\jepa\results\masking\diagnostics\ctx_informative.json,$.per_slice[2].thresholds.threshold_mean_0p15,SOLID
mask-diagnostics-and-context.0186,ctx_informative/per_slice[2]/thresholds::threshold_var_median,0.0034997581969946623,,,scalar,C:\Users\Gary\Desktop\jepa\results\masking\diagnostics\ctx_informative.json,$.per_slice[2].thresholds.threshold_var_median,SOLID
mask-diagnostics-and-context.0187,ctx_informative/per_slice[2]/thresholds::threshold_mean_image_median,0.1645910143852234,,,scalar,C:\Users\Gary\Desktop\jepa\results\masking\diagnostics\ctx_informative.json,$.per_slice[2].thresholds.threshold_mean_image_median,SOLID
mask-diagnostics-and-context.0188,ctx_informative/per_slice[2]/thresholds::ctx_mean_min,0.1313725709915161,,,scalar,C:\Users\Gary\Desktop\jepa\results\masking\diagnostics\ctx_informative.json,$.per_slice[2].thresholds.ctx_mean_min,SOLID
mask-diagnostics-and-context.0189,ctx_informative/per_slice[2]/thresholds::ctx_mean_max,0.36001840233802795,,,scalar,C:\Users\Gary\Desktop\jepa\results\masking\diagnostics\ctx_informative.json,$.per_slice[2].thresholds.ctx_mean_max,SOLID
mask-diagnostics-and-context.0190,ctx_informative/per_slice[2]/thresholds::ctx_var_min,0.001233577379025519,,,scalar,C:\Users\Gary\Desktop\jepa\results\masking\diagnostics\ctx_informative.json,$.per_slice[2].thresholds.ctx_var_min,SOLID
mask-diagnostics-and-context.0191,ctx_informative/per_slice[2]/thresholds::ctx_var_max,0.009194117039442062,,,scalar,C:\Users\Gary\Desktop\jepa\results\masking\diagnostics\ctx_informative.json,$.per_slice[2].thresholds.ctx_var_max,SOLID
mask-diagnostics-and-context.0192,ctx_informative/per_slice[3]/rect::total_tokens,113,,,count,C:\Users\Gary\Desktop\jepa\results\masking\diagnostics\ctx_informative.json,$.per_slice[3].rect.total_tokens,SOLID
mask-diagnostics-and-context.0193,ctx_informative/per_slice[3]/rect/informative::def_a,38,,,scalar,C:\Users\Gary\Desktop\jepa\results\masking\diagnostics\ctx_informative.json,$.per_slice[3].rect.informative.def_a,SOLID
mask-diagnostics-and-context.0194,ctx_informative/per_slice[3]/rect/informative::def_b,51,,,scalar,C:\Users\Gary\Desktop\jepa\results\masking\diagnostics\ctx_informative.json,$.per_slice[3].rect.informative.def_b,SOLID
mask-diagnostics-and-context.0195,ctx_informative/per_slice[3]/rect/informative::def_c,54,,,scalar,C:\Users\Gary\Desktop\jepa\results\masking\diagnostics\ctx_informative.json,$.per_slice[3].rect.informative.def_c,SOLID
mask-diagnostics-and-context.0196,ctx_informative/per_slice[3]/rect::variance_retained,0.5415085935639546,,,scalar,C:\Users\Gary\Desktop\jepa\results\masking\diagnostics\ctx_informative.json,$.per_slice[3].rect.variance_retained,SOLID
mask-diagnostics-and-context.0197,ctx_informative/per_slice[3]/rect::mean_retained,0.4964097949520423,,,scalar,C:\Users\Gary\Desktop\jepa\results\masking\diagnostics\ctx_informative.json,$.per_slice[3].rect.mean_retained,SOLID
mask-diagnostics-and-context.0198,ctx_informative/per_slice[3]/anatomy::total_tokens,161,,,count,C:\Users\Gary\Desktop\jepa\results\masking\diagnostics\ctx_informative.json,$.per_slice[3].anatomy.total_tokens,SOLID
mask-diagnostics-and-context.0199,ctx_informative/per_slice[3]/anatomy/informative::def_a,48,,,scalar,C:\Users\Gary\Desktop\jepa\results\masking\diagnostics\ctx_informative.json,$.per_slice[3].anatomy.informative.def_a,SOLID
mask-diagnostics-and-context.0200,ctx_informative/per_slice[3]/anatomy/informative::def_b,70,,,scalar,C:\Users\Gary\Desktop\jepa\results\masking\diagnostics\ctx_informative.json,$.per_slice[3].anatomy.informative.def_b,SOLID
mask-diagnostics-and-context.0201,ctx_informative/per_slice[3]/anatomy/informative::def_c,71,,,scalar,C:\Users\Gary\Desktop\jepa\results\masking\diagnostics\ctx_informative.json,$.per_slice[3].anatomy.informative.def_c,SOLID
mask-diagnostics-and-context.0202,ctx_informative/per_slice[3]/anatomy::variance_retained,0.6717266758287398,,,scalar,C:\Users\Gary\Desktop\jepa\results\masking\diagnostics\ctx_informative.json,$.per_slice[3].anatomy.variance_retained,SOLID
mask-diagnostics-and-context.0203,ctx_informative/per_slice[3]/anatomy::mean_retained,0.6530383169843933,,,scalar,C:\Users\Gary\Desktop\jepa\results\masking\diagnostics\ctx_informative.json,$.per_slice[3].anatomy.mean_retained,SOLID
mask-diagnostics-and-context.0204,ctx_informative/per_slice[3]/thresholds::threshold_mean_0p15,0.15,,,scalar,C:\Users\Gary\Desktop\jepa\results\masking\diagnostics\ctx_informative.json,$.per_slice[3].thresholds.threshold_mean_0p15,SOLID
mask-diagnostics-and-context.0205,ctx_informative/per_slice[3]/thresholds::threshold_var_median,0.0025381456362083554,,,scalar,C:\Users\Gary\Desktop\jepa\results\masking\diagnostics\ctx_informative.json,$.per_slice[3].thresholds.threshold_var_median,SOLID
mask-diagnostics-and-context.0206,ctx_informative/per_slice[3]/thresholds::threshold_mean_image_median,0.13952207565307617,,,scalar,C:\Users\Gary\Desktop\jepa\results\masking\diagnostics\ctx_informative.json,$.per_slice[3].thresholds.threshold_mean_image_median,SOLID
mask-diagnostics-and-context.0207,ctx_informative/per_slice[3]/thresholds::ctx_mean_min,0.1109221950173378,,,scalar,C:\Users\Gary\Desktop\jepa\results\masking\diagnostics\ctx_informative.json,$.per_slice[3].thresholds.ctx_mean_min,SOLID
mask-diagnostics-and-context.0208,ctx_informative/per_slice[3]/thresholds::ctx_mean_max,0.5861825942993164,,,scalar,C:\Users\Gary\Desktop\jepa\results\masking\diagnostics\ctx_informative.json,$.per_slice[3].thresholds.ctx_mean_max,SOLID
mask-diagnostics-and-context.0209,ctx_informative/per_slice[3]/thresholds::ctx_var_min,0.000823947018943727,,,scalar,C:\Users\Gary\Desktop\jepa\results\masking\diagnostics\ctx_informative.json,$.per_slice[3].thresholds.ctx_var_min,SOLID
mask-diagnostics-and-context.0210,ctx_informative/per_slice[3]/thresholds::ctx_var_max,0.03182640299201012,,,scalar,C:\Users\Gary\Desktop\jepa\results\masking\diagnostics\ctx_informative.json,$.per_slice[3].thresholds.ctx_var_max,SOLID
mask-diagnostics-and-context.0211,ctx_informative/per_slice[4]/rect::total_tokens,124,,,count,C:\Users\Gary\Desktop\jepa\results\masking\diagnostics\ctx_informative.json,$.per_slice[4].rect.total_tokens,SOLID
mask-diagnostics-and-context.0212,ctx_informative/per_slice[4]/rect/informative::def_a,113,,,scalar,C:\Users\Gary\Desktop\jepa\results\masking\diagnostics\ctx_informative.json,$.per_slice[4].rect.informative.def_a,SOLID
mask-diagnostics-and-context.0213,ctx_informative/per_slice[4]/rect/informative::def_b,45,,,scalar,C:\Users\Gary\Desktop\jepa\results\masking\diagnostics\ctx_informative.json,$.per_slice[4].rect.informative.def_b,SOLID
mask-diagnostics-and-context.0214,ctx_informative/per_slice[4]/rect/informative::def_c,43,,,scalar,C:\Users\Gary\Desktop\jepa\results\masking\diagnostics\ctx_informative.json,$.per_slice[4].rect.informative.def_c,SOLID
mask-diagnostics-and-context.0215,ctx_informative/per_slice[4]/rect::variance_retained,0.35649699983964683,,,scalar,C:\Users\Gary\Desktop\jepa\results\masking\diagnostics\ctx_informative.json,$.per_slice[4].rect.variance_retained,SOLID
mask-diagnostics-and-context.0216,ctx_informative/per_slice[4]/rect::mean_retained,0.43535682414128096,,,scalar,C:\Users\Gary\Desktop\jepa\results\masking\diagnostics\ctx_informative.json,$.per_slice[4].rect.mean_retained,SOLID
mask-diagnostics-and-context.0217,ctx_informative/per_slice[4]/anatomy::total_tokens,173,,,count,C:\Users\Gary\Desktop\jepa\results\masking\diagnostics\ctx_informative.json,$.per_slice[4].anatomy.total_tokens,SOLID
mask-diagnostics-and-context.0218,ctx_informative/per_slice[4]/anatomy/informative::def_a,162,,,scalar,C:\Users\Gary\Desktop\jepa\results\masking\diagnostics\ctx_informative.json,$.per_slice[4].anatomy.informative.def_a,SOLID
mask-diagnostics-and-context.0219,ctx_informative/per_slice[4]/anatomy/informative::def_b,72,,,scalar,C:\Users\Gary\Desktop\jepa\results\masking\diagnostics\ctx_informative.json,$.per_slice[4].anatomy.informative.def_b,SOLID
mask-diagnostics-and-context.0220,ctx_informative/per_slice[4]/anatomy/informative::def_c,71,,,scalar,C:\Users\Gary\Desktop\jepa\results\masking\diagnostics\ctx_informative.json,$.per_slice[4].anatomy.informative.def_c,SOLID
mask-diagnostics-and-context.0221,ctx_informative/per_slice[4]/anatomy::variance_retained,0.605393164626965,,,scalar,C:\Users\Gary\Desktop\jepa\results\masking\diagnostics\ctx_informative.json,$.per_slice[4].anatomy.variance_retained,SOLID
mask-diagnostics-and-context.0222,ctx_informative/per_slice[4]/anatomy::mean_retained,0.6328357812739142,,,scalar,C:\Users\Gary\Desktop\jepa\results\masking\diagnostics\ctx_informative.json,$.per_slice[4].anatomy.mean_retained,SOLID
mask-diagnostics-and-context.0223,ctx_informative/per_slice[4]/thresholds::threshold_mean_0p15,0.15,,,scalar,C:\Users\Gary\Desktop\jepa\results\masking\diagnostics\ctx_informative.json,$.per_slice[4].thresholds.threshold_mean_0p15,SOLID
mask-diagnostics-and-context.0224,ctx_informative/per_slice[4]/thresholds::threshold_var_median,0.004141232697293162,,,scalar,C:\Users\Gary\Desktop\jepa\results\masking\diagnostics\ctx_informative.json,$.per_slice[4].thresholds.threshold_var_median,SOLID
mask-diagnostics-and-context.0225,ctx_informative/per_slice[4]/thresholds::threshold_mean_image_median,0.17604168504476547,,,scalar,C:\Users\Gary\Desktop\jepa\results\masking\diagnostics\ctx_informative.json,$.per_slice[4].thresholds.threshold_mean_image_median,SOLID
mask-diagnostics-and-context.0226,ctx_informative/per_slice[4]/thresholds::ctx_mean_min,0.14027267694473267,,,scalar,C:\Users\Gary\Desktop\jepa\results\masking\diagnostics\ctx_informative.json,$.per_slice[4].thresholds.ctx_mean_min,SOLID
mask-diagnostics-and-context.0227,ctx_informative/per_slice[4]/thresholds::ctx_mean_max,0.5284314155578613,,,scalar,C:\Users\Gary\Desktop\jepa\results\masking\diagnostics\ctx_informative.json,$.per_slice[4].thresholds.ctx_mean_max,SOLID
mask-diagnostics-and-context.0228,ctx_informative/per_slice[4]/thresholds::ctx_var_min,0.0018796516815200448,,,scalar,C:\Users\Gary\Desktop\jepa\results\masking\diagnostics\ctx_informative.json,$.per_slice[4].thresholds.ctx_var_min,SOLID
mask-diagnostics-and-context.0229,ctx_informative/per_slice[4]/thresholds::ctx_var_max,0.03498831391334534,,,scalar,C:\Users\Gary\Desktop\jepa\results\masking\diagnostics\ctx_informative.json,$.per_slice[4].thresholds.ctx_var_max,SOLID
mask-diagnostics-and-context.0230,ctx_informative/per_slice[5]/rect::total_tokens,77,,,count,C:\Users\Gary\Desktop\jepa\results\masking\diagnostics\ctx_informative.json,$.per_slice[5].rect.total_tokens,SOLID
mask-diagnostics-and-context.0231,ctx_informative/per_slice[5]/rect/informative::def_a,29,,,scalar,C:\Users\Gary\Desktop\jepa\results\masking\diagnostics\ctx_informative.json,$.per_slice[5].rect.informative.def_a,SOLID
mask-diagnostics-and-context.0232,ctx_informative/per_slice[5]/rect/informative::def_b,40,,,scalar,C:\Users\Gary\Desktop\jepa\results\masking\diagnostics\ctx_informative.json,$.per_slice[5].rect.informative.def_b,SOLID
mask-diagnostics-and-context.0233,ctx_informative/per_slice[5]/rect/informative::def_c,34,,,scalar,C:\Users\Gary\Desktop\jepa\results\masking\diagnostics\ctx_informative.json,$.per_slice[5].rect.informative.def_c,SOLID
mask-diagnostics-and-context.0234,ctx_informative/per_slice[5]/rect::variance_retained,0.23588678791609052,,,scalar,C:\Users\Gary\Desktop\jepa\results\masking\diagnostics\ctx_informative.json,$.per_slice[5].rect.variance_retained,SOLID
mask-diagnostics-and-context.0235,ctx_informative/per_slice[5]/rect::mean_retained,0.2633275271232008,,,scalar,C:\Users\Gary\Desktop\jepa\results\masking\diagnostics\ctx_informative.json,$.per_slice[5].rect.mean_retained,SOLID
mask-diagnostics-and-context.0236,ctx_informative/per_slice[5]/anatomy::total_tokens,160,,,count,C:\Users\Gary\Desktop\jepa\results\masking\diagnostics\ctx_informative.json,$.per_slice[5].anatomy.total_tokens,SOLID
mask-diagnostics-and-context.0237,ctx_informative/per_slice[5]/anatomy/informative::def_a,62,,,scalar,C:\Users\Gary\Desktop\jepa\results\masking\diagnostics\ctx_informative.json,$.per_slice[5].anatomy.informative.def_a,SOLID
mask-diagnostics-and-context.0238,ctx_informative/per_slice[5]/anatomy/informative::def_b,76,,,scalar,C:\Users\Gary\Desktop\jepa\results\masking\diagnostics\ctx_informative.json,$.per_slice[5].anatomy.informative.def_b,SOLID
mask-diagnostics-and-context.0239,ctx_informative/per_slice[5]/anatomy/informative::def_c,77,,,scalar,C:\Users\Gary\Desktop\jepa\results\masking\diagnostics\ctx_informative.json,$.per_slice[5].anatomy.informative.def_c,SOLID
mask-diagnostics-and-context.0240,ctx_informative/per_slice[5]/anatomy::variance_retained,0.5233294547605858,,,scalar,C:\Users\Gary\Desktop\jepa\results\masking\diagnostics\ctx_informative.json,$.per_slice[5].anatomy.variance_retained,SOLID
mask-diagnostics-and-context.0241,ctx_informative/per_slice[5]/anatomy::mean_retained,0.6029551282119775,,,scalar,C:\Users\Gary\Desktop\jepa\results\masking\diagnostics\ctx_informative.json,$.per_slice[5].anatomy.mean_retained,SOLID
mask-diagnostics-and-context.0242,ctx_informative/per_slice[5]/thresholds::threshold_mean_0p15,0.15,,,scalar,C:\Users\Gary\Desktop\jepa\results\masking\diagnostics\ctx_informative.json,$.per_slice[5].thresholds.threshold_mean_0p15,SOLID
mask-diagnostics-and-context.0243,ctx_informative/per_slice[5]/thresholds::threshold_var_median,0.003134841681458056,,,scalar,C:\Users\Gary\Desktop\jepa\results\masking\diagnostics\ctx_informative.json,$.per_slice[5].thresholds.threshold_var_median,SOLID
mask-diagnostics-and-context.0244,ctx_informative/per_slice[5]/thresholds::threshold_mean_image_median,0.14172029495239258,,,scalar,C:\Users\Gary\Desktop\jepa\results\masking\diagnostics\ctx_informative.json,$.per_slice[5].thresholds.threshold_mean_image_median,SOLID
mask-diagnostics-and-context.0245,ctx_informative/per_slice[5]/thresholds::ctx_mean_min,0.08036152273416519,,,scalar,C:\Users\Gary\Desktop\jepa\results\masking\diagnostics\ctx_informative.json,$.per_slice[5].thresholds.ctx_mean_min,SOLID
mask-diagnostics-and-context.0246,ctx_informative/per_slice[5]/thresholds::ctx_mean_max,0.4748162031173706,,,scalar,C:\Users\Gary\Desktop\jepa\results\masking\diagnostics\ctx_informative.json,$.per_slice[5].thresholds.ctx_mean_max,SOLID
mask-diagnostics-and-context.0247,ctx_informative/per_slice[5]/thresholds::ctx_var_min,0.0017164888558909297,,,scalar,C:\Users\Gary\Desktop\jepa\results\masking\diagnostics\ctx_informative.json,$.per_slice[5].thresholds.ctx_var_min,SOLID
mask-diagnostics-and-context.0248,ctx_informative/per_slice[5]/thresholds::ctx_var_max,0.04509034752845764,,,scalar,C:\Users\Gary\Desktop\jepa\results\masking\diagnostics\ctx_informative.json,$.per_slice[5].thresholds.ctx_var_max,SOLID
mask-diagnostics-and-context.0249,ctx_informative/per_slice[6]/rect::total_tokens,89,,,count,C:\Users\Gary\Desktop\jepa\results\masking\diagnostics\ctx_informative.json,$.per_slice[6].rect.total_tokens,SOLID
mask-diagnostics-and-context.0250,ctx_informative/per_slice[6]/rect/informative::def_a,34,,,scalar,C:\Users\Gary\Desktop\jepa\results\masking\diagnostics\ctx_informative.json,$.per_slice[6].rect.informative.def_a,SOLID
mask-diagnostics-and-context.0251,ctx_informative/per_slice[6]/rect/informative::def_b,18,,,scalar,C:\Users\Gary\Desktop\jepa\results\masking\diagnostics\ctx_informative.json,$.per_slice[6].rect.informative.def_b,SOLID
mask-diagnostics-and-context.0252,ctx_informative/per_slice[6]/rect/informative::def_c,17,,,scalar,C:\Users\Gary\Desktop\jepa\results\masking\diagnostics\ctx_informative.json,$.per_slice[6].rect.informative.def_c,SOLID
mask-diagnostics-and-context.0253,ctx_informative/per_slice[6]/rect::variance_retained,0.13868465318731138,,,scalar,C:\Users\Gary\Desktop\jepa\results\masking\diagnostics\ctx_informative.json,$.per_slice[6].rect.variance_retained,SOLID
mask-diagnostics-and-context.0254,ctx_informative/per_slice[6]/rect::mean_retained,0.22062412337849974,,,scalar,C:\Users\Gary\Desktop\jepa\results\masking\diagnostics\ctx_informative.json,$.per_slice[6].rect.mean_retained,SOLID
mask-diagnostics-and-context.0255,ctx_informative/per_slice[6]/anatomy::total_tokens,175,,,count,C:\Users\Gary\Desktop\jepa\results\masking\diagnostics\ctx_informative.json,$.per_slice[6].anatomy.total_tokens,SOLID
mask-diagnostics-and-context.0256,ctx_informative/per_slice[6]/anatomy/informative::def_a,104,,,scalar,C:\Users\Gary\Desktop\jepa\results\masking\diagnostics\ctx_informative.json,$.per_slice[6].anatomy.informative.def_a,SOLID
mask-diagnostics-and-context.0257,ctx_informative/per_slice[6]/anatomy/informative::def_b,78,,,scalar,C:\Users\Gary\Desktop\jepa\results\masking\diagnostics\ctx_informative.json,$.per_slice[6].anatomy.informative.def_b,SOLID
mask-diagnostics-and-context.0258,ctx_informative/per_slice[6]/anatomy/informative::def_c,80,,,scalar,C:\Users\Gary\Desktop\jepa\results\masking\diagnostics\ctx_informative.json,$.per_slice[6].anatomy.informative.def_c,SOLID
mask-diagnostics-and-context.0259,ctx_informative/per_slice[6]/anatomy::variance_retained,0.6254361483967148,,,scalar,C:\Users\Gary\Desktop\jepa\results\masking\diagnostics\ctx_informative.json,$.per_slice[6].anatomy.variance_retained,SOLID
mask-diagnostics-and-context.0260,ctx_informative/per_slice[6]/anatomy::mean_retained,0.6533159761078259,,,scalar,C:\Users\Gary\Desktop\jepa\results\masking\diagnostics\ctx_informative.json,$.per_slice[6].anatomy.mean_retained,SOLID
mask-diagnostics-and-context.0261,ctx_informative/per_slice[6]/thresholds::threshold_mean_0p15,0.15,,,scalar,C:\Users\Gary\Desktop\jepa\results\masking\diagnostics\ctx_informative.json,$.per_slice[6].thresholds.threshold_mean_0p15,SOLID
mask-diagnostics-and-context.0262,ctx_informative/per_slice[6]/thresholds::threshold_var_median,0.0034337888937443495,,,scalar,C:\Users\Gary\Desktop\jepa\results\masking\diagnostics\ctx_informative.json,$.per_slice[6].thresholds.threshold_var_median,SOLID
mask-diagnostics-and-context.0263,ctx_informative/per_slice[6]/thresholds::threshold_mean_image_median,0.16458334773778915,,,scalar,C:\Users\Gary\Desktop\jepa\results\masking\diagnostics\ctx_informative.json,$.per_slice[6].thresholds.threshold_mean_image_median,SOLID
mask-diagnostics-and-context.0264,ctx_informative/per_slice[6]/thresholds::ctx_mean_min,0.11502758413553238,,,scalar,C:\Users\Gary\Desktop\jepa\results\masking\diagnostics\ctx_informative.json,$.per_slice[6].thresholds.ctx_mean_min,SOLID
mask-diagnostics-and-context.0265,ctx_informative/per_slice[6]/thresholds::ctx_mean_max,0.28066790103912354,,,scalar,C:\Users\Gary\Desktop\jepa\results\masking\diagnostics\ctx_informative.json,$.per_slice[6].thresholds.ctx_mean_max,SOLID
mask-diagnostics-and-context.0266,ctx_informative/per_slice[6]/thresholds::ctx_var_min,0.0010450755944475532,,,scalar,C:\Users\Gary\Desktop\jepa\results\masking\diagnostics\ctx_informative.json,$.per_slice[6].thresholds.ctx_var_min,SOLID
mask-diagnostics-and-context.0267,ctx_informative/per_slice[6]/thresholds::ctx_var_max,0.028570547699928284,,,scalar,C:\Users\Gary\Desktop\jepa\results\masking\diagnostics\ctx_informative.json,$.per_slice[6].thresholds.ctx_var_max,SOLID
mask-diagnostics-and-context.0268,ctx_informative/per_slice[7]/rect::total_tokens,91,,,count,C:\Users\Gary\Desktop\jepa\results\masking\diagnostics\ctx_informative.json,$.per_slice[7].rect.total_tokens,SOLID
mask-diagnostics-and-context.0269,ctx_informative/per_slice[7]/rect/informative::def_a,56,,,scalar,C:\Users\Gary\Desktop\jepa\results\masking\diagnostics\ctx_informative.json,$.per_slice[7].rect.informative.def_a,SOLID
mask-diagnostics-and-context.0270,ctx_informative/per_slice[7]/rect/informative::def_b,61,,,scalar,C:\Users\Gary\Desktop\jepa\results\masking\diagnostics\ctx_informative.json,$.per_slice[7].rect.informative.def_b,SOLID
mask-diagnostics-and-context.0271,ctx_informative/per_slice[7]/rect/informative::def_c,61,,,scalar,C:\Users\Gary\Desktop\jepa\results\masking\diagnostics\ctx_informative.json,$.per_slice[7].rect.informative.def_c,SOLID
mask-diagnostics-and-context.0272,ctx_informative/per_slice[7]/rect::variance_retained,0.4904522976953253,,,scalar,C:\Users\Gary\Desktop\jepa\results\masking\diagnostics\ctx_informative.json,$.per_slice[7].rect.variance_retained,SOLID
mask-diagnostics-and-context.0273,ctx_informative/per_slice[7]/rect::mean_retained,0.4181462976615119,,,scalar,C:\Users\Gary\Desktop\jepa\results\masking\diagnostics\ctx_informative.json,$.per_slice[7].rect.mean_retained,SOLID
mask-diagnostics-and-context.0274,ctx_informative/per_slice[7]/anatomy::total_tokens,164,,,count,C:\Users\Gary\Desktop\jepa\results\masking\diagnostics\ctx_informative.json,$.per_slice[7].anatomy.total_tokens,SOLID
mask-diagnostics-and-context.0275,ctx_informative/per_slice[7]/anatomy/informative::def_a,49,,,scalar,C:\Users\Gary\Desktop\jepa\results\masking\diagnostics\ctx_informative.json,$.per_slice[7].anatomy.informative.def_a,SOLID
mask-diagnostics-and-context.0276,ctx_informative/per_slice[7]/anatomy/informative::def_b,61,,,scalar,C:\Users\Gary\Desktop\jepa\results\masking\diagnostics\ctx_informative.json,$.per_slice[7].anatomy.informative.def_b,SOLID
mask-diagnostics-and-context.0277,ctx_informative/per_slice[7]/anatomy/informative::def_c,63,,,scalar,C:\Users\Gary\Desktop\jepa\results\masking\diagnostics\ctx_informative.json,$.per_slice[7].anatomy.informative.def_c,SOLID
mask-diagnostics-and-context.0278,ctx_informative/per_slice[7]/anatomy::variance_retained,0.5339344518907789,,,scalar,C:\Users\Gary\Desktop\jepa\results\masking\diagnostics\ctx_informative.json,$.per_slice[7].anatomy.variance_retained,SOLID
mask-diagnostics-and-context.0279,ctx_informative/per_slice[7]/anatomy::mean_retained,0.5829055866399755,,,scalar,C:\Users\Gary\Desktop\jepa\results\masking\diagnostics\ctx_informative.json,$.per_slice[7].anatomy.mean_retained,SOLID
mask-diagnostics-and-context.0280,ctx_informative/per_slice[7]/thresholds::threshold_mean_0p15,0.15,,,scalar,C:\Users\Gary\Desktop\jepa\results\masking\diagnostics\ctx_informative.json,$.per_slice[7].thresholds.threshold_mean_0p15,SOLID
mask-diagnostics-and-context.0281,ctx_informative/per_slice[7]/thresholds::threshold_var_median,0.002464488963596523,,,scalar,C:\Users\Gary\Desktop\jepa\results\masking\diagnostics\ctx_informative.json,$.per_slice[7].thresholds.threshold_var_median,SOLID
